0.133	-0.98	2.193	0.076
0.145	0.289	-1.307	-0.616
0.157	-2.42	0.307	-1.08
0.146	2	0.691	-0.892
0.131	0.408	-1.977	-0.465
0.151	0.102	1.648	-1.407
0.16	-2.076	-1.737	-0.555
0.131	1.215	-2.442	-0.301
0.15	-1.17	-1.395	-0.863
0.157	1.142	-1.261	-0.853
0.113	0.727	0.754	1.501
0.138	-3.083	1.173	0.157
0.17	1.738	3.735	-0.988
0.152	0.72	2.358	-0.026
0.147	-1.151	1.314	-1.634
0.163	0.874	-0.572	0.081
0.124	0.973	0.953	-0.56
0.149	1.632	-1.21	0.081
0.15	-1.789	-1.14	-0.146
0.153	0.085	2.381	-0.655
0.146	1.813	3.391	-0.916
0.17	-0.553	0.952	-0.977
0.139	-1.929	1.277	-1.486
0.158	1.735	2.023	0.474
0.147	-1.225	1.794	-0.851
0.147	-1.047	2.416	-0.1
0.136	3.654	0.447	-0.719
0.15	-1.587	-2.493	-0.733
0.135	-4.8	-1.406	-0.12
0.141	1.79	-0.977	0.855
0.149	-1.413	1.228	-1.419
0.119	-1.974	2.522	0.088
0.149	-1.368	-1.153	-0.176
0.163	1.674	-0.555	-0.966
0.151	-2.173	-1.044	-1.476
0.143	1.738	-0.675	-1.12
0.119	-0.712	-2.442	-0.715
0.123	-2.731	3.126	-0.312
0.156	-0.201	3.549	0.357
0.142	-0.888	-3.6	-1.037
0.173	3.134	-1.018	-1.248
0.149	1.957	1.363	-0.11
0.15	1.257	-1.201	-1.225
0.142	-0.437	0.169	-0.664
0.151	4.873	-1.721	-0.443
0.143	1.051	-0.5	-1.099
0.164	-1.325	-2.082	-1.191
0.139	-0.442	-0.84	-0.42
0.157	3.887	0.24	-0.523
0.155	-0.002	0.764	0.275
0.158	0.59	2.222	-0.95
0.145	-0.342	-4.266	-0.508
0.13	0.96	-2.896	-0.552
0.133	-0.706	1.321	-0.69
0.154	-3.261	2.004	-1.023
0.144	-1.719	1.001	-0.721
0.14	-0.831	-3.066	-0.97
0.158	1.208	2.179	0.225
0.133	0.517	1.998	-0.032
0.169	-1.009	0.67	-0.284
0.151	1.457	2.783	-1.474
0.159	1.162	-0.926	-0.094
0.135	-0.551	0.105	-0.864
0.129	-1.327	2.538	-0.989
0.147	3.508	-1.834	-1.04
0.164	1.743	0.335	-0.49
0.135	0.767	-0.064	-0.784
0.144	-0.314	-1.479	-1.405
0.167	-1.741	-0.7	-0.193
0.156	-4.844	-0.333	-1.474
0.153	-0.64	-3.565	-0.91
0.147	-1.228	0.112	-0.951
0.149	-1.139	0.998	-0.55
0.187	0.063	-0.073	-1.27
0.155	-0.702	-3.253	-0.76
0.158	1.836	-0.333	-1.358
0.151	-1.151	-2.221	-1.922
0.132	0.336	-3.594	-1.4
0.155	-2.493	3.389	-1.513
0.155	1.513	0.152	-0.253
0.161	1.029	0.144	0.282
0.141	4.28	0.382	-0.009
0.167	2.075	2.668	-0.487
0.165	-3.443	0.915	-1.826
0.149	1.384	1.342	-0.581
0.155	1.664	-2.75	-0.016
0.147	-2.392	6.516	-0.17
0.157	-2.692	-0.112	-1.01
0.159	-3.767	-0.395	-0.611
0.146	-1.027	-3.752	-1.243
0.133	-1.992	-1.167	-0.949
0.139	2.205	-0.756	0.27
0.164	-1.59	0.19	-0.322
0.143	-1.448	-0.802	-0.733
0.165	-2.363	-4.14	-1.028
0.148	-2.414	-0.681	-1.953
0.169	0.006	-0.76	-0.131
0.127	-1.372	-1.051	-0.087
0.157	0.713	1.868	-0.387
0.119	4.327	-0.552	-1.183
0.163	-2.796	-1.296	-0.389
0.146	0.512	-0.855	-1.123
0.147	0.604	1.245	-0.592
0.156	-0.269	0.966	-0.529
0.13	-1.148	0.264	-0.644
0.135	-1.79	1.147	-0.402
0.151	0.944	-0.004	-0.209
0.147	-1.656	0.369	-0.797
0.153	-0.287	-0.757	-0.938
0.152	-0.233	0.039	-0.135
0.136	2.742	-0.375	-0.612
0.123	0.195	-1.519	-0.121
0.149	0.879	0.053	-1.303
0.144	2.261	-0.066	-0.187
0.143	0.683	-1.891	-0.773
0.138	2.026	0.003	0
0.162	0.537	-1.296	-1.013
0.163	2.749	-1.536	-0.575
0.135	-0.052	-2.321	-1.454
0.155	-2.875	-0.582	-1.221
0.152	0.551	3.913	-1.262
0.139	-3.732	-0.884	-1.199
0.145	-2.139	1.51	-0.199
0.151	-0.208	-1.39	-0.614
0.147	0.113	1.128	-1.032
0.151	0.932	0.867	0.154
0.159	0.952	-0.774	-0.869
0.131	1.239	-2.219	-0.439
0.146	-1.836	-0.021	0.032
0.167	-2.094	0.436	-1.376
0.139	-2.212	4.334	-0.504
0.149	-0.109	-0.729	-0.083
0.139	-0.808	-0.311	-0.871
0.134	-4.702	2.853	0.536
0.154	2.318	-0.023	-0.011
0.153	-1.814	-2.852	-1.112
0.143	0	-1.119	-0.805
0.134	1.233	-0.34	-0.453
0.137	-1.319	0.389	-1.024
0.123	1.164	0.102	-1.151
0.141	-0.082	-0.214	-0.407
0.133	3.368	-0.151	0.088
0.135	-0.123	0.073	-0.588
0.142	-0.302	-0.82	-0.803
0.138	-1.248	0.185	0.251
0.141	-0.915	-0.745	-1.678
0.159	-2.128	0.323	-1.055
0.135	0.002	-0.122	-1.111
0.167	-0.499	-2.006	-1.365
0.158	0.056	-4.323	-0.67
0.139	-0.546	3.158	-1
0.147	-1.421	-0.343	-0.202
0.145	-2.266	2.128	-1.148
0.143	-1.66	-0.613	-1.773
0.142	-0.349	-2.201	-0.12
0.153	-1.123	0.441	-0.771
0.129	1.524	0.835	-0.386
0.158	0.44	-3.22	0.574
0.151	0.056	4.025	-0.197
0.155	1.07	-1.931	-0.979
0.157	-1.556	-0.447	-0.766
0.137	-0.805	3.339	-0.053
0.164	-2.54	0.198	-0.973
0.148	0.934	0.413	-0.826
0.133	0.783	-0.061	-1.029
0.126	-2.521	-3.37	-1.19
0.155	-0.166	-1.323	-1.23
0.147	-1.221	-1.146	-1.148
0.14	0.059	2.141	-0.952
0.157	-0.366	1.851	0.562
0.135	-1.58	0.092	-1.007
0.139	1.984	-2.657	-0.777
0.145	-2.208	3.515	1.688
0.137	1.301	0.344	-1.18
0.133	-0.48	-1.495	-0.998
0.111	2.683	-3.146	0.436
0.131	0.392	0.849	0.061
0.151	-2.413	-3.481	-0.656
0.159	-0.706	-1.175	0.003
0.136	-1.815	2.104	-1.433
0.148	-2.735	1.377	-0.97
0.162	-1.427	1.914	-0.559
0.163	0.068	-3.186	-0.699
0.147	1.259	0.719	-1.818
0.127	-1.376	1.122	-0.448
0.169	-0.644	-0.097	-1.062
0.151	-1.199	0.062	-1.232
0.167	1.242	-0.412	-0.836
0.168	-1.307	-1.52	0.08
0.156	-1.419	-0.103	-0.8
0.155	0.589	-2.659	-0.399
0.142	2.026	0.646	-0.032
0.145	-4.406	3.801	0.183
0.141	-0.886	0.203	-0.67
0.182	-1.28	0.767	0.468
0.144	0.228	0.802	-0.808
0.144	-3.846	-1.634	0.127
0.153	-1.347	1.57	-0.223
0.135	1.048	1.031	0.239
0.163	-1.108	2.714	-0.876
0.143	-1.362	0.685	-0.978
0.134	-1.421	0.819	-0.408
0.163	-1.111	0.219	-0.336
0.143	-1.815	-2.015	-0.792
0.147	-0.868	-0.644	-1.339
0.151	1.965	2.064	-0.555
0.158	0.329	-0.193	0.023
0.146	1.038	2.111	0.644
0.139	2.395	2.599	-0.471
0.15	1.98	-3.019	-1.658
0.183	-1.484	-0.219	0.402
0.136	3.168	0.776	0.709
0.178	-0.876	-2.357	-1.621
0.165	-3.054	1.413	-1.027
0.148	1.009	-1.619	0.151
0.167	1.582	1.361	0.321
0.151	-0.068	0.55	-0.323
0.18	-0.542	-1.115	-1.209
0.133	1.813	-1.062	-0.538
0.146	0.66	0.817	-0.639
0.159	0.873	-0.622	-0.947
0.152	4.463	3.804	0.657
0.139	-2.608	-1.518	-0.708
0.161	0.485	0.101	-0.263
0.143	1.679	2.011	1.105
0.151	-0.018	0.516	-0.077
0.158	1.444	-5.69	-0.257
0.153	-2.947	-0.292	-1.386
0.123	1.977	-0.246	-1.459
0.152	-0.059	3.141	-0.753
0.134	-2.608	-0.811	-0.973
0.155	1.288	-1.397	-0.136
0.139	0.84	-2.234	-1.473
0.154	2.543	-1.623	0.663
0.141	0.468	1.5	-1.091
0.155	-3.586	-0.691	-0.821
0.159	1.515	-2.648	-0.755
0.157	0.328	0.722	-0.231
0.156	1.279	2.895	0.28
0.171	-0.094	-2.99	-0.013
